Un_ID,Timepoint,Un_id_tp,Block_plot,Herbivory_trt,Coral_Id,Coral_genus,Enrichment_trt,Recruitment,Alive,Notes1,Rec_timepoint
C2_1X1_P12,T9,C2_1X1_P12_T9,C2,1X1,P12,Pocillopora,Ambient,1,1,Looks like this one is not attached as its in a differnent place in T10--this is Deron's comment not mine.  It looks attached to me,T9
C2_1X1_P13,T9,C2_1X1_P13_T9,C2,1X1,P13,Pocillopora,Ambient,1,1,,T9
C2_1X1_P14,T9,C2_1X1_P14_T9,C2,1X1,P14,Pocillopora,Ambient,1,1,,T9
C2_1X1_P15,T9,C2_1X1_P15_T9,C2,1X1,P15,Pocillopora,Ambient,1,1,,T9
C2_1X1_P16,T9,C2_1X1_P16_T9,C2,1X1,P16,Pocillopora,Ambient,1,1,Looks like a mix of halimeda nad lobophora,T9
C2_1X1_P17,T6,C2_1X1_P17_T6,C2,1X1,P17,Pocillopora,Ambient,1,1,Pretty amazing--it looks like this coral settled on lobophora,T6
C2_1X1_P17,T9,C2_1X1_P17_T9,C2,1X1,P17,Pocillopora,Ambient,0,1,Looks like a mix of halimeda and lobophora--obscured in photomosaic and hard to tell,T6
C2_1X1_P02,T9,C2_1X1_P2_T9,C2,1X1,P02,Pocillopora,Ambient,0,1,,T3
C2_1X1_P02,T3,C2_1X1_P2_T3,C2,1X1,P02,Pocillopora,Ambient,1,1,,T3
C2_1X1_P02,T6,C2_1X1_P2_T6,C2,1X1,P02,Pocillopora,Ambient,0,1,,T3
C2_1X1_P03,T0,C2_1X1_P3_T0,C2,1X1,P03,Pocillopora,Ambient,1,1,0,T0
C2_1X1_P03,T6,C2_1X1_P3_T6,C2,1X1,P03,Pocillopora,Ambient,0,1,,T0
C2_1X1_P03,T3,C2_1X1_P3_T3,C2,1X1,P03,Pocillopora,Ambient,0,1,,T0
C2_1X1_P03,T9,C2_1X1_P3_T9,C2,1X1,P03,Pocillopora,Ambient,0,1,,T0
C2_1X1_P04,T3,C2_1X1_P4_T3,C2,1X1,P04,Pocillopora,Ambient,1,1,,T3
C2_1X1_P04,T9,C2_1X1_P4_T9,C2,1X1,P04,Pocillopora,Ambient,0,1,,T3
C2_1X1_P04,T6,C2_1X1_P4_T6,C2,1X1,P04,Pocillopora,Ambient,0,1,,T3
C2_1X1_P06,T9,C2_1X1_P6_T9,C2,1X1,P06,Pocillopora,Ambient,0,1,"It looks like this could possibly be P6; If so, it is detached and has move some",T6
C2_1X1_P06,T6,C2_1X1_P6_T6,C2,1X1,P06,Pocillopora,Ambient,1,1,,T6
C2_1X1_P07,T6,C2_1X1_P7_T6,C2,1X1,P07,Pocillopora,Ambient,1,1,,T6
C2_1X1_P07,T9,C2_1X1_P7_T9,C2,1X1,P07,Pocillopora,Ambient,0,0,,T6
C2_1X1_P08,T6,C2_1X1_P8_T6,C2,1X1,P08,Pocillopora,Ambient,1,1,Under some lobophora and halimeda,T6
C2_1X1_P08,T9,C2_1X1_P8_T9,C2,1X1,P08,Pocillopora,Ambient,0,1,Under some lobophora and halimeda,T6
C2_1X1_P09,T6,C2_1X1_P9_T6,C2,1X1,P09,Pocillopora,Ambient,1,1,,T6
C2_1X1_P09,T9,C2_1X1_P9_T9,C2,1X1,P09,Pocillopora,Ambient,0,1,,T6
C2_2X2_P01,T3,C2_2X2_P1_T3,C2,2X2,P01,Pocillopora,Ambient,1,1,,T3
C2_2X2_P01,T9,C2_2X2_P1_T9,C2,2X2,P01,Pocillopora,Ambient,0,1,This coral has been labeled as P7 in T6. It is on a loose piece of coral rubble and is moving around the plot,T3
C2_2X2_P01,T6,C2_2X2_P1_T6,C2,2X2,P01,Pocillopora,Ambient,0,1,This coral has been labeled as P7 in T6. It is on a loose piece of coral rubble and is moving around the plot,T3
C2_2X2_P02,T0,C2_2X2_P2_T0,C2,2X2,P02,Pocillopora,Ambient,1,1,0,T0
C2_2X2_P02,T3,C2_2X2_P2_T3,C2,2X2,P02,Pocillopora,Ambient,0,0,,T0
C2_2X2_P02,T9,C2_2X2_P2_T9,C2,2X2,P02,Pocillopora,Ambient,0,0,,T0
C2_2X2_P02,T6,C2_2X2_P2_T6,C2,2X2,P02,Pocillopora,Ambient,0,0,,T0
C2_2X2_P03,T9,C2_2X2_P3_T9,C2,2X2,P03,Pocillopora,Ambient,0,0,,T0
C2_2X2_P03,T0,C2_2X2_P3_T0,C2,2X2,P03,Pocillopora,Ambient,1,1,0,T0
C2_2X2_P03,T6,C2_2X2_P3_T6,C2,2X2,P03,Pocillopora,Ambient,0,0,,T0
C2_2X2_P03,T3,C2_2X2_P3_T3,C2,2X2,P03,Pocillopora,Ambient,0,0,,T0
C2_2X2_P04,T6,C2_2X2_P4_T6,C2,2X2,P04,Pocillopora,Ambient,0,1,,T3
C2_2X2_P04,T3,C2_2X2_P4_T3,C2,2X2,P04,Pocillopora,Ambient,1,1,,T3
C2_2X2_P04,T9,C2_2X2_P4_T9,C2,2X2,P04,Pocillopora,Ambient,0,1,,T3
C2_2X2_P05,T9,C2_2X2_P5_T9,C2,2X2,P05,Pocillopora,Ambient,0,1,,T3
C2_2X2_P05,T6,C2_2X2_P5_T6,C2,2X2,P05,Pocillopora,Ambient,0,1,Right next to small patch of turbinaria,T3
C2_2X2_P05,T3,C2_2X2_P5_T3,C2,2X2,P05,Pocillopora,Ambient,1,1,,T3
C2_2X2_P06,T9,C2_2X2_P6_T9,C2,2X2,P06,Pocillopora,Ambient,0,1,,T6
C2_2X2_P06,T6,C2_2X2_P6_T6,C2,2X2,P06,Pocillopora,Ambient,1,1,Along edge of plot; partially obscured,T6
C2_2X2_P08,T6,C2_2X2_P8_T6,C2,2X2,P08,Pocillopora,Ambient,0,0,This coral is along edge of plot. It is probably under lobophora but it is impossible to tell,T3
C2_2X2_P08,T3,C2_2X2_P8_T3,C2,2X2,P08,Pocillopora,Ambient,1,1,"Along edge, half outside cage",T3
C2_2X2_P09,T9,C2_2X2_P9_T9,C2,2X2,P09,Pocillopora,Ambient,1,1,,T9
C2_3X3_P01,T9,C2_3X3_P1_T9,C2,3X3,P01,Pocillopora,Ambient,0,1,,T0
C2_3X3_P01,T6,C2_3X3_P1_T6,C2,3X3,P01,Pocillopora,Ambient,0,1,,T0
C2_3X3_P01,T0,C2_3X3_P1_T0,C2,3X3,P01,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P01,T3,C2_3X3_P1_T3,C2,3X3,P01,Pocillopora,Ambient,0,1,,T0
C2_3X3_P10,T9,C2_3X3_P10_T9,C2,3X3,P10,Pocillopora,Ambient,0,1,,T3
C2_3X3_P10,T6,C2_3X3_P10_T6,C2,3X3,P10,Pocillopora,Ambient,0,1,,T3
C2_3X3_P10,T3,C2_3X3_P10_T3,C2,3X3,P10,Pocillopora,Ambient,1,1,,T3
C2_3X3_P11,T6,C2_3X3_P11_T6,C2,3X3,P11,Pocillopora,Ambient,0,1,,T3
C2_3X3_P11,T9,C2_3X3_P11_T9,C2,3X3,P11,Pocillopora,Ambient,0,1,,T3
C2_3X3_P11,T3,C2_3X3_P11_T3,C2,3X3,P11,Pocillopora,Ambient,1,1,,T3
C2_3X3_P12,T9,C2_3X3_P12_T9,C2,3X3,P12,Pocillopora,Ambient,0,1,,T3
C2_3X3_P12,T3,C2_3X3_P12_T3,C2,3X3,P12,Pocillopora,Ambient,1,1,,T3
C2_3X3_P12,T6,C2_3X3_P12_T6,C2,3X3,P12,Pocillopora,Ambient,0,1,,T3
C2_3X3_P13,T0,C2_3X3_P13_T0,C2,3X3,P13,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P13,T9,C2_3X3_P13_T9,C2,3X3,P13,Pocillopora,Ambient,0,1,,T0
C2_3X3_P13,T3,C2_3X3_P13_T3,C2,3X3,P13,Pocillopora,Ambient,0,1,,T0
C2_3X3_P13,T6,C2_3X3_P13_T6,C2,3X3,P13,Pocillopora,Ambient,0,1,,T0
C2_3X3_P14,T6,C2_3X3_P14_T6,C2,3X3,P14,Pocillopora,Ambient,0,1,,T3
C2_3X3_P14,T3,C2_3X3_P14_T3,C2,3X3,P14,Pocillopora,Ambient,1,1,,T3
C2_3X3_P14,T9,C2_3X3_P14_T9,C2,3X3,P14,Pocillopora,Ambient,0,1,,T3
C2_3X3_P15,T6,C2_3X3_P15_T6,C2,3X3,P15,Pocillopora,Ambient,0,0,,T3
C2_3X3_P15,T3,C2_3X3_P15_T3,C2,3X3,P15,Pocillopora,Ambient,1,1,,T3
C2_3X3_P15,T9,C2_3X3_P15_T9,C2,3X3,P15,Pocillopora,Ambient,0,0,,T3
C2_3X3_P16,T9,C2_3X3_P16_T9,C2,3X3,P16,Pocillopora,Ambient,0,1,,T3
C2_3X3_P16,T3,C2_3X3_P16_T3,C2,3X3,P16,Pocillopora,Ambient,1,1,,T3
C2_3X3_P16,T6,C2_3X3_P16_T6,C2,3X3,P16,Pocillopora,Ambient,0,1,,T3
C2_3X3_P17,T9,C2_3X3_P17_T9,C2,3X3,P17,Pocillopora,Ambient,0,1,Being crowded out by Acropora,T3
C2_3X3_P17,T3,C2_3X3_P17_T3,C2,3X3,P17,Pocillopora,Ambient,1,1,,T3
C2_3X3_P17,T6,C2_3X3_P17_T6,C2,3X3,P17,Pocillopora,Ambient,0,1,,T3
C2_3X3_P18,T6,C2_3X3_P18_T6,C2,3X3,P18,Pocillopora,Ambient,0,0,Presumed dead. Crowded out by A5,T3
C2_3X3_P18,T3,C2_3X3_P18_T3,C2,3X3,P18,Pocillopora,Ambient,1,1,,T3
C2_3X3_P18,T9,C2_3X3_P18_T9,C2,3X3,P18,Pocillopora,Ambient,0,0,,T3
C2_3X3_P19,T3,C2_3X3_P19_T3,C2,3X3,P19,Pocillopora,Ambient,1,1,,T3
C2_3X3_P19,T9,C2_3X3_P19_T9,C2,3X3,P19,Pocillopora,Ambient,0,0,,T3
C2_3X3_P19,T6,C2_3X3_P19_T6,C2,3X3,P19,Pocillopora,Ambient,0,0,Presumed dead. Crowded out by A6,T3
C2_3X3_P02,T6,C2_3X3_P2_T6,C2,3X3,P02,Pocillopora,Ambient,0,1,,T0
C2_3X3_P02,T9,C2_3X3_P2_T9,C2,3X3,P02,Pocillopora,Ambient,0,0,,T0
C2_3X3_P02,T0,C2_3X3_P2_T0,C2,3X3,P02,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P02,T3,C2_3X3_P2_T3,C2,3X3,P02,Pocillopora,Ambient,0,1,,T0
C2_3X3_P20,T6,C2_3X3_P20_T6,C2,3X3,P20,Pocillopora,Ambient,0,1,,T3
C2_3X3_P20,T3,C2_3X3_P20_T3,C2,3X3,P20,Pocillopora,Ambient,1,1,,T3
C2_3X3_P20,T9,C2_3X3_P20_T9,C2,3X3,P20,Pocillopora,Ambient,0,1,,T3
C2_3X3_P21,T3,C2_3X3_P21_T3,C2,3X3,P21,Pocillopora,Ambient,1,1,,T3
C2_3X3_P21,T9,C2_3X3_P21_T9,C2,3X3,P21,Pocillopora,Ambient,0,0,,T3
C2_3X3_P21,T6,C2_3X3_P21_T6,C2,3X3,P21,Pocillopora,Ambient,0,0,Presumed dead' crowded out by P20?,T3
C2_3X3_P22,T9,C2_3X3_P22_T9,C2,3X3,P22,Pocillopora,Ambient,0,1,,T0
C2_3X3_P22,T6,C2_3X3_P22_T6,C2,3X3,P22,Pocillopora,Ambient,0,1,,T0
C2_3X3_P22,T3,C2_3X3_P22_T3,C2,3X3,P22,Pocillopora,Ambient,0,1,,T0
C2_3X3_P22,T0,C2_3X3_P22_T0,C2,3X3,P22,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P23,T3,C2_3X3_P23_T3,C2,3X3,P23,Pocillopora,Ambient,1,1,,T3
C2_3X3_P23,T6,C2_3X3_P23_T6,C2,3X3,P23,Pocillopora,Ambient,0,1,,T3
C2_3X3_P23,T9,C2_3X3_P23_T9,C2,3X3,P23,Pocillopora,Ambient,0,0,Looks like this coral was on a pieced of coral rubble during T6,T3
C2_3X3_P24,T6,C2_3X3_P24_T6,C2,3X3,P24,Pocillopora,Ambient,0,1,,T3
C2_3X3_P24,T9,C2_3X3_P24_T9,C2,3X3,P24,Pocillopora,Ambient,0,1,,T3
C2_3X3_P24,T3,C2_3X3_P24_T3,C2,3X3,P24,Pocillopora,Ambient,1,1,,T3
C2_3X3_P25,T9,C2_3X3_P25_T9,C2,3X3,P25,Pocillopora,Ambient,0,0,,T3
C2_3X3_P25,T6,C2_3X3_P25_T6,C2,3X3,P25,Pocillopora,Ambient,0,1,,T3
C2_3X3_P25,T3,C2_3X3_P25_T3,C2,3X3,P25,Pocillopora,Ambient,1,1,,T3
C2_3X3_P26,T6,C2_3X3_P26_T6,C2,3X3,P26,Pocillopora,Ambient,0,1,,T3
C2_3X3_P26,T9,C2_3X3_P26_T9,C2,3X3,P26,Pocillopora,Ambient,0,1,,T3
C2_3X3_P26,T3,C2_3X3_P26_T3,C2,3X3,P26,Pocillopora,Ambient,1,1,,T3
C2_3X3_P27A,T6,C2_3X3_P27A_T6,C2,3X3,P27A,Pocillopora,Ambient,1,1,,T6
C2_3X3_P27A,T9,C2_3X3_P27A_T9,C2,3X3,P27A,Pocillopora,Ambient,0,1,,T6
C2_3X3_P27B,T9,C2_3X3_P27B_T9,C2,3X3,P27B,Pocillopora,Ambient,0,1,,T6
C2_3X3_P27B,T6,C2_3X3_P27B_T6,C2,3X3,P27B,Pocillopora,Ambient,1,1,,T6
C2_3X3_P28,T6,C2_3X3_P28_T6,C2,3X3,P28,Pocillopora,Ambient,1,1,,T6
C2_3X3_P28,T9,C2_3X3_P28_T9,C2,3X3,P28,Pocillopora,Ambient,0,0,Could also be under montipora,T6
C2_3X3_P29,T9,C2_3X3_P29_T9,C2,3X3,P29,Pocillopora,Ambient,0,1,,T6
C2_3X3_P29,T6,C2_3X3_P29_T6,C2,3X3,P29,Pocillopora,Ambient,1,1,,T6
C2_3X3_P03,T6,C2_3X3_P3_T6,C2,3X3,P03,Pocillopora,Ambient,0,1,,T0
C2_3X3_P03,T3,C2_3X3_P3_T3,C2,3X3,P03,Pocillopora,Ambient,0,1,,T0
C2_3X3_P03,T9,C2_3X3_P3_T9,C2,3X3,P03,Pocillopora,Ambient,0,1,,T0
C2_3X3_P03,T0,C2_3X3_P3_T0,C2,3X3,P03,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P30,T9,C2_3X3_P30_T9,C2,3X3,P30,Pocillopora,Ambient,0,1,,T6
C2_3X3_P30,T6,C2_3X3_P30_T6,C2,3X3,P30,Pocillopora,Ambient,1,1,,T6
C2_3X3_P31,T6,C2_3X3_P31_T6,C2,3X3,P31,Pocillopora,Ambient,1,1,,T6
C2_3X3_P31,T9,C2_3X3_P31_T9,C2,3X3,P31,Pocillopora,Ambient,0,1,,T6
C2_3X3_P32,T9,C2_3X3_P32_T9,C2,3X3,P32,Pocillopora,Ambient,0,1,,T6
C2_3X3_P32,T6,C2_3X3_P32_T6,C2,3X3,P32,Pocillopora,Ambient,1,1,,T6
C2_3X3_P33,T9,C2_3X3_P33_T9,C2,3X3,P33,Pocillopora,Ambient,1,1,,T9
C2_3X3_P34,T9,C2_3X3_P34_T9,C2,3X3,P34,Pocillopora,Ambient,1,1,,T9
C2_3X3_P35,T9,C2_3X3_P35_T9,C2,3X3,P35,Pocillopora,Ambient,1,1,,T9
C2_3X3_P36,T9,C2_3X3_P36_T9,C2,3X3,P36,Pocillopora,Ambient,1,1,,T9
C2_3X3_P04,T3,C2_3X3_P4_T3,C2,3X3,P04,Pocillopora,Ambient,1,1,,T3
C2_3X3_P04,T9,C2_3X3_P4_T9,C2,3X3,P04,Pocillopora,Ambient,0,1,,T3
C2_3X3_P04,T6,C2_3X3_P4_T6,C2,3X3,P04,Pocillopora,Ambient,0,1,,T3
C2_3X3_P05,T9,C2_3X3_P5_T9,C2,3X3,P05,Pocillopora,Ambient,0,1,,T0
C2_3X3_P05,T3,C2_3X3_P5_T3,C2,3X3,P05,Pocillopora,Ambient,0,1,,T0
C2_3X3_P05,T6,C2_3X3_P5_T6,C2,3X3,P05,Pocillopora,Ambient,0,1,,T0
C2_3X3_P05,T0,C2_3X3_P5_T0,C2,3X3,P05,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P06,T3,C2_3X3_P6_T3,C2,3X3,P06,Pocillopora,Ambient,0,1,,T0
C2_3X3_P06,T0,C2_3X3_P6_T0,C2,3X3,P06,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P06,T6,C2_3X3_P6_T6,C2,3X3,P06,Pocillopora,Ambient,0,0,,T0
C2_3X3_P06,T9,C2_3X3_P6_T9,C2,3X3,P06,Pocillopora,Ambient,0,0,,T0
C2_3X3_P07,T9,C2_3X3_P7_T9,C2,3X3,P07,Pocillopora,Ambient,0,1,,T3
C2_3X3_P07,T3,C2_3X3_P7_T3,C2,3X3,P07,Pocillopora,Ambient,1,1,,T3
C2_3X3_P07,T6,C2_3X3_P7_T6,C2,3X3,P07,Pocillopora,Ambient,0,1,,T3
C2_3X3_P08,T9,C2_3X3_P8_T9,C2,3X3,P08,Pocillopora,Ambient,0,1,,T3
C2_3X3_P08,T3,C2_3X3_P8_T3,C2,3X3,P08,Pocillopora,Ambient,1,1,,T3
C2_3X3_P08,T6,C2_3X3_P8_T6,C2,3X3,P08,Pocillopora,Ambient,0,1,,T3
C2_3X3_P09,T0,C2_3X3_P9_T0,C2,3X3,P09,Pocillopora,Ambient,1,1,0,T0
C2_3X3_P09,T3,C2_3X3_P9_T3,C2,3X3,P09,Pocillopora,Ambient,0,1,,T0
C2_3X3_P09,T6,C2_3X3_P9_T6,C2,3X3,P09,Pocillopora,Ambient,0,1,,T0
C2_3X3_P09,T9,C2_3X3_P9_T9,C2,3X3,P09,Pocillopora,Ambient,0,1,,T0
C2_open_A05,T9,C2_open_A5_T9,C2,open,A05,Pocillopora,Ambient,0,1,,T6
C2_open_A05,T6,C2_open_A5_T6,C2,open,A05,Pocillopora,Ambient,1,1,,T6
C2_open_P01,T9,C2_open_P1_T9,C2,open,P01,Pocillopora,Ambient,0,1,,T3
C2_open_P01,T3,C2_open_P1_T3,C2,open,P01,Pocillopora,Ambient,1,1,,T3
C2_open_P01,T6,C2_open_P1_T6,C2,open,P01,Pocillopora,Ambient,0,1,,T3
C2_open_P10,T9,C2_open_P10_T9,C2,open,P10,Pocillopora,Ambient,0,0,,T3
C2_open_P10,T3,C2_open_P10_T3,C2,open,P10,Pocillopora,Ambient,1,1,,T3
C2_open_P10,T6,C2_open_P10_T6,C2,open,P10,Pocillopora,Ambient,0,0,,T3
C2_open_P11,T6,C2_open_P11_T6,C2,open,P11,Pocillopora,Ambient,0,1,,T3
C2_open_P11,T9,C2_open_P11_T9,C2,open,P11,Pocillopora,Ambient,0,1,,T3
C2_open_P11,T3,C2_open_P11_T3,C2,open,P11,Pocillopora,Ambient,1,1,,T3
C2_open_P12,T9,C2_open_P12_T9,C2,open,P12,Pocillopora,Ambient,0,1,,T6
C2_open_P12,T6,C2_open_P12_T6,C2,open,P12,Pocillopora,Ambient,1,1,,T6
C2_open_P13,T9,C2_open_P13_T9,C2,open,P13,Pocillopora,Ambient,0,1,,T6
C2_open_P13,T6,C2_open_P13_T6,C2,open,P13,Pocillopora,Ambient,1,1,,T6
C2_open_P14,T6,C2_open_P14_T6,C2,open,P14,Pocillopora,Ambient,1,1,,T6
C2_open_P14,T9,C2_open_P14_T9,C2,open,P14,Pocillopora,Ambient,0,1,,T6
C2_open_P15,T6,C2_open_P15_T6,C2,open,P15,Pocillopora,Ambient,1,1,,T6
C2_open_P15,T9,C2_open_P15_T9,C2,open,P15,Pocillopora,Ambient,0,1,,T6
C2_open_P16,T6,C2_open_P16_T6,C2,open,P16,Pocillopora,Ambient,1,1,,T6
C2_open_P16,T9,C2_open_P16_T9,C2,open,P16,Pocillopora,Ambient,0,1,,T6
C2_open_P17,T3,C2_open_P17_T3,C2,open,P17,Pocillopora,Ambient,1,1,,T3
C2_open_P17,T6,C2_open_P17_T6,C2,open,P17,Pocillopora,Ambient,0,1,,T3
C2_open_P17,T9,C2_open_P17_T9,C2,open,P17,Pocillopora,Ambient,0,1,,T3
C2_open_P18,T6,C2_open_P18_T6,C2,open,P18,Pocillopora,Ambient,1,1,,T6
C2_open_P18,T9,C2_open_P18_T9,C2,open,P18,Pocillopora,Ambient,0,1,,T6
C2_open_P19,T9,C2_open_P19_T9,C2,open,P19,Pocillopora,Ambient,0,1,,T6
C2_open_P19,T6,C2_open_P19_T6,C2,open,P19,Pocillopora,Ambient,1,1,,T6
C2_open_P02,T3,C2_open_P2_T3,C2,open,P02,Pocillopora,Ambient,1,1,,T3
C2_open_P02,T6,C2_open_P2_T6,C2,open,P02,Pocillopora,Ambient,0,1,,T3
C2_open_P02,T9,C2_open_P2_T9,C2,open,P02,Pocillopora,Ambient,0,1,,T3
C2_open_P21,T9,C2_open_P21_T9,C2,open,P21,Pocillopora,Ambient,0,1,,T6
C2_open_P21,T6,C2_open_P21_T6,C2,open,P21,Pocillopora,Ambient,1,1,,T6
C2_open_P22,T6,C2_open_P22_T6,C2,open,P22,Pocillopora,Ambient,1,1,,T6
C2_open_P22,T9,C2_open_P22_T9,C2,open,P22,Pocillopora,Ambient,0,1,,T6
C2_open_P23,T9,C2_open_P23_T9,C2,open,P23,Pocillopora,Ambient,0,0,,T6
C2_open_P23,T6,C2_open_P23_T6,C2,open,P23,Pocillopora,Ambient,1,1,,T6
C2_open_P24,T9,C2_open_P24_T9,C2,open,P24,Pocillopora,Ambient,1,1,,T9
C2_open_P25,T9,C2_open_P25_T9,C2,open,P25,Pocillopora,Ambient,1,1,,T9
C2_open_P26,T9,C2_open_P26_T9,C2,open,P26,Pocillopora,Ambient,1,1,,T9
C2_open_P28,T9,C2_open_P28_T9,C2,open,P28,Pocillopora,Ambient,1,1,,T9
C2_open_P29,T9,C2_open_P29_T9,C2,open,P29,Pocillopora,Ambient,1,1,,T9
C2_open_P03,T6,C2_open_P3_T6,C2,open,P03,Pocillopora,Ambient,0,1,,T3
C2_open_P03,T3,C2_open_P3_T3,C2,open,P03,Pocillopora,Ambient,1,1,,T3
C2_open_P03,T9,C2_open_P3_T9,C2,open,P03,Pocillopora,Ambient,0,1,,T3
C2_open_P30,T6,C2_open_P30_T6,C2,open,P30,Pocillopora,Ambient,1,1,,T6
C2_open_P30,T9,C2_open_P30_T9,C2,open,P30,Pocillopora,Ambient,0,1,,T6
C2_open_P31,T9,C2_open_P31_T9,C2,open,P31,Pocillopora,Ambient,0,1,,T6
C2_open_P31,T6,C2_open_P31_T6,C2,open,P31,Pocillopora,Ambient,1,1,,T6
C2_open_P32,T9,C2_open_P32_T9,C2,open,P32,Pocillopora,Ambient,0,1,,T6
C2_open_P32,T6,C2_open_P32_T6,C2,open,P32,Pocillopora,Ambient,1,1,,T6
C2_open_P33,T6,C2_open_P33_T6,C2,open,P33,Pocillopora,Ambient,1,1,,T6
C2_open_P33,T9,C2_open_P33_T9,C2,open,P33,Pocillopora,Ambient,0,1,,T6
C2_open_P34,T9,C2_open_P34_T9,C2,open,P34,Pocillopora,Ambient,1,1,,T9
C2_open_P35,T9,C2_open_P35_T9,C2,open,P35,Pocillopora,Ambient,1,1,,T9
C2_open_P04,T6,C2_open_P4_T6,C2,open,P04,Pocillopora,Ambient,0,1,,T0
C2_open_P04,T9,C2_open_P4_T9,C2,open,P04,Pocillopora,Ambient,0,1,,T0
C2_open_P04,T0,C2_open_P4_T0,C2,open,P04,Pocillopora,Ambient,1,1,0,T0
C2_open_P04,T3,C2_open_P4_T3,C2,open,P04,Pocillopora,Ambient,0,1,,T0
C2_open_P05,T9,C2_open_P5_T9,C2,open,P05,Pocillopora,Ambient,0,1,This coral was incorrectly labelled as P27,T3
C2_open_P05,T6,C2_open_P5_T6,C2,open,P05,Pocillopora,Ambient,0,1,This coral was incorrectly labelled as a new coral (P27),T3
C2_open_P05,T3,C2_open_P5_T3,C2,open,P05,Pocillopora,Ambient,1,1,,T3
C2_open_P06,T9,C2_open_P6_T9,C2,open,P06,Pocillopora,Ambient,0,1,,T3
C2_open_P06,T3,C2_open_P6_T3,C2,open,P06,Pocillopora,Ambient,1,1,,T3
C2_open_P06,T6,C2_open_P6_T6,C2,open,P06,Pocillopora,Ambient,0,1,,T3
C2_open_P07,T9,C2_open_P7_T9,C2,open,P07,Pocillopora,Ambient,0,1,This coral was incorrectly labeled as P20 in the photomosaic,T0
C2_open_P07,T3,C2_open_P7_T3,C2,open,P07,Pocillopora,Ambient,0,1,,T0
C2_open_P07,T0,C2_open_P7_T0,C2,open,P07,Pocillopora,Ambient,1,1,0,T0
C2_open_P07,T6,C2_open_P7_T6,C2,open,P07,Pocillopora,Ambient,0,1,This coral was incorrectly labeled as a new coral (P20) in the photomosaic,T0
C2_open_P08,T3,C2_open_P8_T3,C2,open,P08,Pocillopora,Ambient,1,1,,T3
C2_open_P08,T6,C2_open_P8_T6,C2,open,P08,Pocillopora,Ambient,0,1,,T3
C2_open_P08,T9,C2_open_P8_T9,C2,open,P08,Pocillopora,Ambient,0,1,,T3
C2_open_P09,T9,C2_open_P9_T9,C2,open,P09,Pocillopora,Ambient,0,1,,T3
C2_open_P09,T3,C2_open_P9_T3,C2,open,P09,Pocillopora,Ambient,1,1,,T3
C2_open_P09,T6,C2_open_P9_T6,C2,open,P09,Pocillopora,Ambient,0,1,,T3
C4_1X1_P01,T9,C4_1X1_P1_T9,C4,1X1,P01,Pocillopora,Enriched,0,1,,T3
C4_1X1_P01,T3,C4_1X1_P1_T3,C4,1X1,P01,Pocillopora,Enriched,1,1,,T3
C4_1X1_P01,T6,C4_1X1_P1_T6,C4,1X1,P01,Pocillopora,Enriched,0,1,,T3
C4_1X1_P10,T9,C4_1X1_P10_T9,C4,1X1,P10,Pocillopora,Enriched,0,1,Partially under nutrient diffuser,T3
C4_1X1_P10,T3,C4_1X1_P10_T3,C4,1X1,P10,Pocillopora,Enriched,1,1,,T3
C4_1X1_P10,T6,C4_1X1_P10_T6,C4,1X1,P10,Pocillopora,Enriched,0,1,,T3
C4_1X1_P11,T6,C4_1X1_P11_T6,C4,1X1,P11,Pocillopora,Enriched,1,1,,T6
C4_1X1_P11,T9,C4_1X1_P11_T9,C4,1X1,P11,Pocillopora,Enriched,0,1,,T6
C4_1X1_P12,T6,C4_1X1_P12_T6,C4,1X1,P12,Pocillopora,Enriched,1,1,,T6
C4_1X1_P12,T9,C4_1X1_P12_T9,C4,1X1,P12,Pocillopora,Enriched,0,1,,T6
C4_1X1_P13,T9,C4_1X1_P13_T9,C4,1X1,P13,Pocillopora,Enriched,0,0,Under P7 or nutrient diffuser; probably dead,T6
C4_1X1_P13,T6,C4_1X1_P13_T6,C4,1X1,P13,Pocillopora,Enriched,1,1,,T6
C4_1X1_P14,T6,C4_1X1_P14_T6,C4,1X1,P14,Pocillopora,Enriched,1,1,,T6
C4_1X1_P14,T9,C4_1X1_P14_T9,C4,1X1,P14,Pocillopora,Enriched,0,0,,T6
C4_1X1_P15,T6,C4_1X1_P15_T6,C4,1X1,P15,Pocillopora,Enriched,1,1,Partially under nutrient diffuser,T6
C4_1X1_P15,T9,C4_1X1_P15_T9,C4,1X1,P15,Pocillopora,Enriched,0,1,,T6
C4_1X1_P16,T9,C4_1X1_P16_T9,C4,1X1,P16,Pocillopora,Enriched,0,1,Montipora is growning over Poc and turbinaria!,T6
C4_1X1_P16,T6,C4_1X1_P16_T6,C4,1X1,P16,Pocillopora,Enriched,1,1,,T6
C4_1X1_P17,T9,C4_1X1_P17_T9,C4,1X1,P17,Pocillopora,Enriched,0,1,,T6
C4_1X1_P17,T6,C4_1X1_P17_T6,C4,1X1,P17,Pocillopora,Enriched,1,1,,T6
